,index,customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,Tenure_month,FALSE,has_churned,has_phone,has_internet,has_internet_and_phone,partner_dependents,Start_day,Monthly_charges,Validation,Contract Type,Phone Type,Internet Type,Monthly Tenure,single_no_dependents,projected
129,2968,4237-RLAQD,Male,0,No,No,1,1,0,Mailed check,45.85,45.85,Yes,1.0,False,True,True,True,True,4,2021-01-02,45.85,1,Month-to-Month,One Line,DSL,1.0,1,1
130,5429,7639-SUPCW,Female,0,No,No,1,1,0,Credit card (automatic),48.8,1054.6,Yes,21.6,True,True,True,True,True,4,2019-05-02,48.8,1,Month-to-Month,One Line,DSL,22.0,1,1
131,2973,4250-FDVOU,Female,0,No,No,1,1,0,Electronic check,56.25,389.1,Yes,6.9,True,True,True,True,True,4,2020-08-02,56.25,1,Month-to-Month,One Line,DSL,7.0,1,1
132,2951,4208-UFFGW,Male,1,No,No,1,1,0,Mailed check,44.95,85.15,Yes,1.9,False,True,True,True,True,4,2021-01-02,44.95,1,Month-to-Month,One Line,DSL,2.0,1,1
133,5426,7638-QVMVY,Female,0,No,No,1,2,0,Electronic check,79.0,522.95,Yes,6.6,True,True,True,True,True,4,2020-08-02,79,1,Month-to-Month,One Line,Fiber Optic,7.0,1,1
134,2982,4274-OWWYO,Male,0,No,No,1,2,0,Electronic check,74.35,74.35,Yes,1.0,False,True,True,True,True,4,2021-01-02,74.35,1,Month-to-Month,One Line,Fiber Optic,1.0,1,1
135,2984,4277-PVRAN,Female,0,No,No,1,2,0,Bank transfer (automatic),80.1,679.3,Yes,8.5,True,True,True,True,True,4,2020-06-02,80.1,1,Month-to-Month,One Line,Fiber Optic,8.0,1,1
136,2989,4282-YMKNA,Female,0,No,No,2,2,0,Electronic check,74.75,706.6,Yes,9.5,True,True,True,True,True,4,2020-05-02,74.75,1,Month-to-Month,Two or More Lines,Fiber Optic,9.0,1,1
137,2990,4283-FUTGF,Male,1,No,No,2,2,0,Electronic check,79.85,1471.75,Yes,18.4,False,True,True,True,True,4,2019-08-02,79.85,1,Month-to-Month,Two or More Lines,Fiber Optic,18.0,1,1
138,2952,4210-QFJMF,Female,0,No,No,1,2,0,Electronic check,79.15,317.25,Yes,4.0,True,True,True,True,True,4,2020-10-02,79.15,1,Month-to-Month,One Line,Fiber Optic,4.0,1,1
139,2949,4201-JMNGR,Female,1,No,No,1,1,0,Electronic check,55.8,55.8,Yes,1.0,True,True,True,True,True,4,2021-01-02,55.8,1,Month-to-Month,One Line,DSL,1.0,1,1
140,2929,4183-WCSEP,Male,0,No,No,1,2,0,Electronic check,78.45,2435.15,Yes,31.0,False,True,True,True,True,4,2018-07-02,78.45,1,Month-to-Month,One Line,Fiber Optic,31.0,1,1
141,2912,4143-HHPMK,Male,0,No,No,1,2,0,Electronic check,85.35,4338.6,Yes,50.8,False,True,True,True,True,4,2016-12-02,85.35,1,Month-to-Month,One Line,Fiber Optic,51.0,1,1
142,2914,4145-UQXUQ,Female,1,No,No,1,2,0,Electronic check,92.1,729.95,Yes,7.9,True,True,True,True,True,4,2020-07-02,92.1,1,Month-to-Month,One Line,Fiber Optic,8.0,1,1
143,2918,4160-AMJTL,Female,1,No,No,1,0,0,Electronic check,19.65,164.3,Yes,8.4,True,True,True,False,False,4,2020-06-02,19.65,1,Month-to-Month,One Line,No Internet Service,8.0,1,1
144,5447,7665-TOALD,Female,0,No,No,1,2,0,Electronic check,69.6,69.6,Yes,1.0,True,True,True,True,True,4,2021-01-02,69.6,1,Month-to-Month,One Line,Fiber Optic,1.0,1,1
145,5443,7663-RGWBC,Male,0,No,No,1,1,0,Mailed check,44.15,44.15,Yes,1.0,False,True,True,True,True,4,2021-01-02,44.15,1,Month-to-Month,One Line,DSL,1.0,1,1
146,2941,4193-ORFCL,Female,1,No,No,1,1,0,Mailed check,45.1,45.1,Yes,1.0,True,True,True,True,True,4,2021-01-02,45.1,1,Month-to-Month,One Line,DSL,1.0,1,1
147,5440,7660-HDPJV,Female,0,No,No,1,2,0,Electronic check,69.2,69.2,Yes,1.0,True,True,True,True,True,4,2021-01-02,69.2,1,Month-to-Month,One Line,Fiber Optic,1.0,1,1
148,2946,4195-SMMNX,Male,0,No,No,1,0,0,Mailed check,20.35,33.2,Yes,1.6,False,True,True,False,False,4,2021-01-02,20.35,1,Month-to-Month,One Line,No Internet Service,2.0,1,1
149,5414,7625-XCQRH,Female,0,No,No,2,2,0,Electronic check,76.5,837.95,Yes,11.0,True,True,True,True,True,4,2020-04-02,76.5,1,Month-to-Month,Two or More Lines,Fiber Optic,11.0,1,1
150,3046,4361-BKAXE,Female,0,No,No,2,2,0,Bank transfer (automatic),114.5,4527.45,Yes,39.5,True,True,True,True,True,4,2017-11-02,114.5,1,Month-to-Month,Two or More Lines,Fiber Optic,40.0,1,1
151,3053,4369-HTUIF,Male,1,No,No,1,2,0,Bank transfer (automatic),85.15,503.6,Yes,5.9,False,True,True,True,True,4,2020-09-02,85.15,1,Month-to-Month,One Line,Fiber Optic,6.0,1,1
152,5381,7595-EUIVN,Female,0,No,No,1,2,0,Electronic check,75.8,75.8,Yes,1.0,True,True,True,True,True,4,2021-01-02,75.8,1,Month-to-Month,One Line,Fiber Optic,1.0,1,1
153,3063,4385-GZQXV,Female,1,No,No,1,2,0,Electronic check,94.45,1511.2,Yes,16.0,True,True,True,True,True,4,2019-10-02,94.45,1,Month-to-Month,One Line,Fiber Optic,16.0,1,1
154,5377,7593-XFKDI,Male,0,No,No,1,1,0,Mailed check,46.3,46.3,Yes,1.0,False,True,True,True,True,4,2021-01-02,46.3,1,Month-to-Month,One Line,DSL,1.0,1,1
155,3068,4391-RESHN,Male,0,No,No,2,2,0,Mailed check,104.05,2470.1,Yes,23.7,False,True,True,True,True,4,2019-03-02,104.05,1,Month-to-Month,Two or More Lines,Fiber Optic,24.0,1,1
156,5374,7587-RZNME,Male,0,No,No,1,1,0,Electronic check,43.3,123.65,Yes,2.9,False,True,True,True,True,4,2020-12-02,43.3,1,Month-to-Month,One Line,DSL,3.0,1,1
157,3075,4398-HSCJH,Female,0,No,No,2,1,0,Electronic check,63.6,155.65,Yes,2.4,True,True,True,True,True,4,2020-12-02,63.6,1,Month-to-Month,Two or More Lines,DSL,2.0,1,1
158,5403,7613-LLQFO,Male,0,No,No,2,2,0,Electronic check,84.45,1059.55,Yes,12.5,False,True,True,True,True,4,2020-02-02,84.45,1,Month-to-Month,Two or More Lines,Fiber Optic,13.0,1,1
159,3015,4315-MURBD,Female,0,No,No,1,2,0,Bank transfer (automatic),98.9,1120.95,Yes,11.3,True,True,True,True,True,4,2020-03-02,98.9,1,Month-to-Month,One Line,Fiber Optic,11.0,1,1
160,3017,4317-VTEOA,Male,0,No,No,1,1,0,Electronic check,50.75,50.75,Yes,1.0,False,True,True,True,True,4,2021-01-02,50.75,1,Month-to-Month,One Line,DSL,1.0,1,1
161,3039,4351-QLCSU,Female,0,No,No,1,1,0,Credit card (automatic),55.0,55.0,Yes,1.0,True,True,True,True,True,4,2021-01-02,55,1,Month-to-Month,One Line,DSL,1.0,1,1
162,3026,4325-NFSKC,Male,1,No,No,2,2,0,Electronic check,90.6,1660.0,Yes,18.3,False,True,True,True,True,4,2019-08-02,90.6,1,Month-to-Month,Two or More Lines,Fiber Optic,18.0,1,1
163,3034,4342-HENTK,Female,1,No,No,1,2,0,Electronic check,70.65,142.35,Yes,2.0,True,True,True,True,True,4,2020-12-02,70.65,1,Month-to-Month,One Line,Fiber Optic,2.0,1,1
164,3037,4349-GFQHK,Male,0,No,No,2,1,0,Electronic check,54.35,54.35,Yes,1.0,False,True,True,True,True,4,2021-01-02,54.35,1,Month-to-Month,Two or More Lines,DSL,1.0,1,1
165,2572,3677-IYRBF,Female,1,No,No,0,1,0,Electronic check,30.4,78.65,Yes,2.6,True,True,False,True,False,4,2020-12-02,30.4,1,Month-to-Month,No Phone Service,DSL,3.0,1,1
166,2133,3063-QFSZL,Female,0,No,No,1,1,0,Electronic check,55.4,55.4,Yes,1.0,True,True,True,True,True,4,2021-01-02,55.4,1,Month-to-Month,One Line,DSL,1.0,1,1
167,2134,3066-RRJIO,Female,0,No,No,1,2,0,Mailed check,69.95,69.95,Yes,1.0,True,True,True,True,True,4,2021-01-02,69.95,1,Month-to-Month,One Line,Fiber Optic,1.0,1,1
168,5877,8263-JQAIK,Male,1,No,No,0,1,0,Mailed check,24.45,47.5,Yes,1.9,False,True,False,True,False,4,2021-01-02,24.45,1,Month-to-Month,No Phone Service,DSL,2.0,1,1
169,2136,3068-OMWZA,Male,1,No,No,2,2,0,Electronic check,88.8,88.8,Yes,1.0,False,True,True,True,True,4,2021-01-02,88.8,1,Month-to-Month,Two or More Lines,Fiber Optic,1.0,1,1
170,2139,3070-DVEYC,Male,1,No,No,2,2,0,Mailed check,73.75,545.15,Yes,7.4,False,True,True,True,True,4,2020-07-02,73.75,1,Month-to-Month,Two or More Lines,Fiber Optic,7.0,1,1
171,5874,8260-NGFNY,Female,0,No,No,0,1,0,Mailed check,25.2,25.2,Yes,1.0,True,True,False,True,False,4,2021-01-02,25.2,1,Month-to-Month,No Phone Service,DSL,1.0,1,1
172,2143,3074-GQWYX,Male,0,No,No,2,2,0,Bank transfer (automatic),75.9,357.75,Yes,4.7,False,True,True,True,True,4,2020-10-02,75.9,1,Month-to-Month,Two or More Lines,Fiber Optic,5.0,1,1
173,5871,8258-GSTJK,Male,1,No,No,2,2,0,Electronic check,77.0,237.75,Yes,3.1,False,True,True,True,True,4,2020-11-02,77,1,Month-to-Month,Two or More Lines,Fiber Optic,3.0,1,1
174,2151,3085-QUOZK,Female,0,No,No,1,1,0,Mailed check,43.95,43.95,Yes,1.0,True,True,True,True,True,4,2021-01-02,43.95,1,Month-to-Month,One Line,DSL,1.0,1,1
175,5866,8245-UMPYT,Female,1,No,No,2,2,0,Electronic check,96.4,1581.2,Yes,16.4,True,True,True,True,True,4,2019-10-02,96.4,1,Month-to-Month,Two or More Lines,Fiber Optic,16.0,1,1
176,2120,3049-NDXFL,Female,0,No,No,2,2,0,Mailed check,85.8,85.8,Yes,1.0,True,True,True,True,True,4,2021-01-02,85.8,1,Month-to-Month,Two or More Lines,Fiber Optic,1.0,1,1
177,2158,3091-FYHKI,Male,0,No,No,0,1,0,Electronic check,35.45,35.45,Yes,1.0,False,True,False,True,False,4,2021-01-02,35.45,1,Month-to-Month,No Phone Service,DSL,1.0,1,1
178,5899,8305-VHZBZ,Male,0,No,No,1,0,0,Mailed check,20.2,20.2,Yes,1.0,False,True,True,False,False,4,2021-01-02,20.2,1,Month-to-Month,One Line,No Internet Service,1.0,1,1
179,2095,3005-NFMTA,Male,1,No,No,2,2,0,Electronic check,98.8,5617.75,Yes,56.9,False,True,True,True,True,4,2016-06-02,98.8,1,Month-to-Month,Two or More Lines,Fiber Optic,57.0,1,1
180,5895,8292-TYSPY,Male,0,No,No,1,1,0,Credit card (automatic),55.0,1046.5,Yes,19.0,False,True,True,True,True,4,2019-07-02,55,1,Month-to-Month,One Line,DSL,19.0,1,1
181,2119,3045-XETSH,Female,0,No,No,2,2,0,Electronic check,94.85,953.45,Yes,10.1,True,True,True,True,True,4,2020-04-02,94.85,1,Month-to-Month,Two or More Lines,Fiber Optic,10.0,1,1
182,2104,3018-TFTSU,Male,0,No,No,1,2,0,Bank transfer (automatic),81.7,858.6,Yes,10.5,False,True,True,True,True,4,2020-04-02,81.7,1,Month-to-Month,One Line,Fiber Optic,11.0,1,1
183,5889,8280-MQRQN,Female,0,No,No,1,1,0,Mailed check,50.45,50.45,Yes,1.0,True,True,True,True,True,4,2021-01-02,50.45,1,Month-to-Month,One Line,DSL,1.0,1,1
184,5887,8276-MQBYC,Male,1,No,No,2,2,0,Electronic check,97.8,4913.3,Yes,50.2,False,True,True,True,True,4,2016-12-02,97.8,1,Month-to-Month,Two or More Lines,Fiber Optic,50.0,1,1
185,2110,3027-ZTDHO,Male,0,No,No,1,2,0,Electronic check,89.9,89.9,Yes,1.0,False,True,True,True,True,4,2021-01-02,89.9,1,Month-to-Month,One Line,Fiber Optic,1.0,1,1
186,2112,3030-YZADT,Male,0,No,No,1,1,0,Mailed check,44.95,431.0,Yes,9.6,False,True,True,True,True,4,2020-05-02,44.95,1,Month-to-Month,One Line,DSL,10.0,1,1
187,5813,8183-ONMXC,Female,0,No,No,1,2,0,Electronic check,80.75,159.45,Yes,2.0,True,True,True,True,True,4,2021-01-02,80.75,1,Month-to-Month,One Line,Fiber Optic,2.0,1,1
188,2220,3177-LASXD,Female,0,No,No,1,2,0,Electronic check,71.35,71.35,Yes,1.0,True,True,True,True,True,4,2021-01-02,71.35,1,Month-to-Month,One Line,Fiber Optic,1.0,1,1
189,2222,3178-FESZO,Female,0,No,No,2,2,0,Credit card (automatic),100.25,100.25,Yes,1.0,True,True,True,True,True,4,2021-01-02,100.25,1,Month-to-Month,Two or More Lines,Fiber Optic,1.0,1,1
190,2227,3186-BAXNB,Female,0,No,No,1,2,0,Electronic check,91.7,91.7,Yes,1.0,True,True,True,True,True,4,2021-01-02,91.7,1,Month-to-Month,One Line,Fiber Optic,1.0,1,1
191,5812,8182-PNAGI,Male,0,No,No,1,1,0,Bank transfer (automatic),50.25,593.75,Yes,11.8,False,True,True,True,True,4,2020-03-02,50.25,1,Month-to-Month,One Line,DSL,12.0,1,1
192,5811,8182-BJDSI,Female,0,No,No,2,2,0,Electronic check,89.95,2625.55,Yes,29.2,True,True,True,True,True,4,2018-09-02,89.95,1,Month-to-Month,Two or More Lines,Fiber Optic,29.0,1,1
193,5808,8178-EYZUO,Male,0,No,No,2,2,0,Electronic check,93.7,4154.8,Yes,44.3,False,True,True,True,True,4,2017-06-02,93.7,1,Month-to-Month,Two or More Lines,Fiber Optic,44.0,1,1
194,2245,3208-YPIOE,Male,0,No,No,2,2,0,Electronic check,75.25,3017.65,Yes,40.1,False,True,True,True,True,4,2017-10-02,75.25,1,Month-to-Month,Two or More Lines,Fiber Optic,40.0,1,1
195,2162,3096-IZETN,Female,0,No,No,1,2,0,Bank transfer (automatic),78.1,947.3,Yes,12.1,True,True,True,True,True,4,2020-02-02,78.1,1,Month-to-Month,One Line,Fiber Optic,12.0,1,1
196,2168,3097-NNSPB,Female,0,No,No,1,1,0,Credit card (automatic),49.05,91.1,Yes,1.9,True,True,True,True,True,4,2021-01-02,49.05,1,Month-to-Month,One Line,DSL,2.0,1,1
197,5856,8229-TNIQA,Female,0,No,No,1,1,0,Mailed check,45.3,196.95,Yes,4.3,True,True,True,True,True,4,2020-10-02,45.3,1,Month-to-Month,One Line,DSL,4.0,1,1
198,5852,8225-BTJAU,Male,1,No,No,1,2,0,Electronic check,79.25,793.55,Yes,10.0,False,True,True,True,True,4,2020-04-02,79.25,1,Month-to-Month,One Line,Fiber Optic,10.0,1,1
199,2191,3138-BKYAV,Male,0,No,No,1,2,0,Electronic check,85.35,489.45,Yes,5.7,False,True,True,True,True,4,2020-09-02,85.35,1,Month-to-Month,One Line,Fiber Optic,6.0,1,1
200,2192,3143-ILDAL,Male,0,No,No,2,2,0,Electronic check,94.45,5124.6,Yes,54.3,False,True,True,True,True,4,2016-08-02,94.45,1,Month-to-Month,Two or More Lines,Fiber Optic,54.0,1,1
201,2199,3148-BLQJT,Male,0,No,No,1,0,0,Mailed check,20.1,20.1,Yes,1.0,False,True,True,False,False,4,2021-01-02,20.1,1,Month-to-Month,One Line,No Internet Service,1.0,1,1
202,2203,3158-MOERK,Female,0,No,No,2,2,0,Electronic check,96.0,174.8,Yes,1.8,True,True,True,True,True,4,2021-01-02,96,1,Month-to-Month,Two or More Lines,Fiber Optic,2.0,1,1
203,2084,2990-HWIML,Female,0,No,No,1,2,0,Electronic check,89.5,573.3,Yes,6.4,True,True,True,True,True,4,2020-08-02,89.5,1,Month-to-Month,One Line,Fiber Optic,6.0,1,1
204,1960,2839-RFSQE,Female,0,No,No,1,0,0,Mailed check,20.65,38.7,Yes,1.9,True,True,True,False,False,4,2021-01-02,20.65,1,Month-to-Month,One Line,No Internet Service,2.0,1,1
205,1963,2842-JTCCU,Male,0,No,No,1,1,0,Bank transfer (automatic),46.05,80.35,Yes,1.7,False,True,True,True,True,4,2021-01-02,46.05,1,Month-to-Month,One Line,DSL,2.0,1,1
206,1972,2856-HYAPG,Female,0,No,No,1,2,0,Electronic check,68.65,68.65,Yes,1.0,True,True,True,True,True,4,2021-01-02,68.65,1,Month-to-Month,One Line,Fiber Optic,1.0,1,1
207,1973,2856-NNASM,Male,1,No,No,1,2,0,Mailed check,89.55,3856.75,Yes,43.1,False,True,True,True,True,4,2017-07-02,89.55,1,Month-to-Month,One Line,Fiber Optic,43.0,1,1
208,1976,2860-RANUS,Female,1,No,No,2,2,0,Credit card (automatic),85.8,1727.5,Yes,20.1,True,True,True,True,True,4,2019-06-02,85.8,1,Month-to-Month,Two or More Lines,Fiber Optic,20.0,1,1
209,1980,2865-TCHJW,Female,1,No,No,2,2,0,Electronic check,89.2,346.2,Yes,3.9,True,True,True,True,True,4,2020-11-02,89.2,1,Month-to-Month,Two or More Lines,Fiber Optic,4.0,1,1
210,1982,2867-UIMSS,Male,0,No,No,1,2,0,Electronic check,80.5,80.5,Yes,1.0,False,True,True,True,True,4,2021-01-02,80.5,1,Month-to-Month,One Line,Fiber Optic,1.0,1,1
211,1984,2868-MZAGQ,Male,0,No,No,1,2,0,Electronic check,79.25,79.25,Yes,1.0,False,True,True,True,True,4,2021-01-02,79.25,1,Month-to-Month,One Line,Fiber Optic,1.0,1,1
212,1985,2868-SNELZ,Female,0,No,No,2,2,0,Mailed check,80.6,155.8,Yes,1.9,True,True,True,True,True,4,2021-01-02,80.6,1,Month-to-Month,Two or More Lines,Fiber Optic,2.0,1,1
213,1986,2869-ADAWR,Female,0,No,No,2,2,0,Credit card (automatic),89.3,4016.85,Yes,45.0,True,True,True,True,True,4,2017-06-02,89.3,1,Month-to-Month,Two or More Lines,Fiber Optic,45.0,1,1
214,1990,2876-VBBBL,Female,0,No,No,1,0,0,Mailed check,20.25,20.25,Yes,1.0,True,True,True,False,False,4,2021-01-02,20.25,1,Month-to-Month,One Line,No Internet Service,1.0,1,1
215,1956,2833-SLKDQ,Male,0,No,No,1,1,0,Mailed check,45.05,45.05,Yes,1.0,False,True,True,True,True,4,2021-01-02,45.05,1,Month-to-Month,One Line,DSL,1.0,1,1
216,1935,2810-FTLEM,Female,0,No,No,1,1,0,Electronic check,50.15,762.25,Yes,15.2,True,True,True,True,True,4,2019-11-02,50.15,1,Month-to-Month,One Line,DSL,15.0,1,1
217,5988,8444-WRIDW,Female,1,No,No,2,2,0,Credit card (automatic),80.45,5224.35,Yes,64.9,True,True,True,True,True,4,2015-10-02,80.45,1,Month-to-Month,Two or More Lines,Fiber Optic,65.0,1,1
218,5987,8443-ZRDBZ,Male,0,No,No,2,2,0,Electronic check,76.05,318.9,Yes,4.2,False,True,True,True,True,4,2020-10-02,76.05,1,Month-to-Month,Two or More Lines,Fiber Optic,4.0,1,1
219,5980,8433-WXGNA,Male,0,No,No,1,2,0,Electronic check,75.7,189.2,Yes,2.5,False,True,True,True,True,4,2020-12-02,75.7,1,Month-to-Month,One Line,Fiber Optic,2.0,1,1
220,5977,8429-XIBUM,Male,0,No,No,2,2,0,Bank transfer (automatic),101.35,2317.1,Yes,22.9,False,True,True,True,True,4,2019-04-02,101.35,1,Month-to-Month,Two or More Lines,Fiber Optic,23.0,1,1
221,1940,2815-CPTUL,Male,1,No,No,1,2,0,Mailed check,70.25,331.9,Yes,4.7,False,True,True,True,True,4,2020-10-02,70.25,1,Month-to-Month,One Line,Fiber Optic,5.0,1,1
222,1942,2817-NTQDO,Male,0,No,No,0,1,0,Credit card (automatic),45.55,597.0,Yes,13.1,False,True,False,True,False,4,2020-01-02,45.55,1,Month-to-Month,No Phone Service,DSL,13.0,1,1
223,5972,8414-MYSHR,Male,1,No,No,1,2,0,Electronic check,91.4,449.75,Yes,4.9,False,True,True,True,True,4,2020-10-02,91.4,1,Month-to-Month,One Line,Fiber Optic,5.0,1,1
224,5970,8413-VONUO,Male,0,No,No,1,2,0,Electronic check,95.65,167.3,Yes,1.7,False,True,True,True,True,4,2021-01-02,95.65,1,Month-to-Month,One Line,Fiber Optic,2.0,1,1
225,5957,8399-YNDCH,Male,1,No,No,1,1,0,Bank transfer (automatic),60.05,1236.15,Yes,20.6,False,True,True,True,True,4,2019-06-02,60.05,1,Month-to-Month,One Line,DSL,21.0,1,1
226,5917,8329-IBCTI,Female,0,No,No,1,0,0,Mailed check,19.65,19.65,Yes,1.0,True,True,True,False,False,4,2021-01-02,19.65,1,Month-to-Month,One Line,No Internet Service,1.0,1,1
227,2049,2955-PSXOE,Female,0,No,No,1,0,0,Bank transfer (automatic),20.2,20.2,Yes,1.0,True,True,True,False,False,4,2021-01-02,20.2,1,Month-to-Month,One Line,No Internet Service,1.0,1,1
228,2052,2957-LOLHO,Male,0,No,No,1,1,0,Bank transfer (automatic),45.4,518.9,Yes,11.4,False,True,True,True,True,4,2020-03-02,45.4,1,Month-to-Month,One Line,DSL,11.0,1,1
229,2059,2962-XPMCQ,Male,0,No,No,1,1,0,Electronic check,45.15,98.5,Yes,2.2,False,True,True,True,True,4,2020-12-02,45.15,1,Month-to-Month,One Line,DSL,2.0,1,1
230,2061,2968-SSGAA,Female,0,No,No,2,2,0,Electronic check,100.6,1060.2,Yes,10.5,True,True,True,True,True,4,2020-04-02,100.6,1,Month-to-Month,Two or More Lines,Fiber Optic,11.0,1,1
231,2071,2982-IHMFT,Female,1,No,No,2,2,0,Mailed check,74.45,74.45,Yes,1.0,True,True,True,True,True,4,2021-01-02,74.45,1,Month-to-Month,Two or More Lines,Fiber Optic,1.0,1,1
232,2075,2984-MIIZL,Male,0,No,No,1,2,0,Bank transfer (automatic),74.8,321.9,Yes,4.3,False,True,True,True,True,4,2020-10-02,74.8,1,Month-to-Month,One Line,Fiber Optic,4.0,1,1
233,2046,2952-QAYZF,Male,0,No,No,2,2,0,Electronic check,85.3,424.15,Yes,5.0,False,True,True,True,True,4,2020-10-02,85.3,1,Month-to-Month,Two or More Lines,Fiber Optic,5.0,1,1
234,5939,8375-DKEBR,Female,1,No,No,1,2,0,Electronic check,69.6,69.6,Yes,1.0,True,True,True,True,True,4,2021-01-02,69.6,1,Month-to-Month,One Line,Fiber Optic,1.0,1,1
235,5935,8364-TRMMK,Female,0,No,No,2,1,0,Mailed check,50.65,151.3,Yes,3.0,True,True,True,True,True,4,2020-12-02,50.65,1,Month-to-Month,Two or More Lines,DSL,3.0,1,1
236,2022,2919-HBCJO,Female,0,No,No,1,2,0,Bank transfer (automatic),76.65,333.6,Yes,4.4,True,True,True,True,True,4,2020-10-02,76.65,1,Month-to-Month,One Line,Fiber Optic,4.0,1,1
237,5932,8357-EQXFO,Female,0,No,No,1,2,0,Electronic check,95.35,660.9,Yes,6.9,True,True,True,True,True,4,2020-08-02,95.35,1,Month-to-Month,One Line,Fiber Optic,7.0,1,1
238,5928,8348-HFYIV,Male,0,No,No,0,1,0,Electronic check,49.25,90.35,Yes,1.8,False,True,False,True,False,4,2021-01-02,49.25,1,Month-to-Month,No Phone Service,DSL,2.0,1,1
239,2035,2930-UOTMB,Female,0,No,No,2,1,0,Credit card (automatic),65.25,1994.3,Yes,30.6,True,True,True,True,True,4,2018-08-02,65.25,1,Month-to-Month,Two or More Lines,DSL,31.0,1,1
240,5922,8337-MSSXB,Female,0,No,No,1,2,0,Electronic check,86.3,1180.95,Yes,13.7,True,True,True,True,True,4,2020-01-02,86.3,1,Month-to-Month,One Line,Fiber Optic,14.0,1,1
241,2252,3217-FZDMN,Female,1,No,No,1,2,0,Credit card (automatic),94.45,742.95,Yes,7.9,True,True,True,True,True,4,2020-07-02,94.45,1,Month-to-Month,One Line,Fiber Optic,8.0,1,1
242,5803,8168-UQWWF,Female,0,No,No,2,2,0,Bank transfer (automatic),97.85,1105.4,Yes,11.3,True,True,True,True,True,4,2020-03-02,97.85,1,Month-to-Month,Two or More Lines,Fiber Optic,11.0,1,1
243,2474,3540-RZJYU,Female,0,No,No,1,2,0,Electronic check,86.2,1270.2,Yes,14.7,True,True,True,True,True,4,2019-12-02,86.2,1,Month-to-Month,One Line,Fiber Optic,15.0,1,1
244,2460,3521-SYVOR,Female,0,No,No,1,1,0,Electronic check,64.75,2345.2,Yes,36.2,True,True,True,True,True,4,2018-02-02,64.75,1,Month-to-Month,One Line,DSL,36.0,1,1
245,5690,8017-LXHFA,Female,1,No,No,1,2,0,Electronic check,94.75,2293.6,Yes,24.2,True,True,True,True,True,4,2019-02-02,94.75,1,Month-to-Month,One Line,Fiber Optic,24.0,1,1
246,5685,8010-EZLOU,Male,1,No,No,2,2,0,Electronic check,80.2,1217.25,Yes,15.2,False,True,True,True,True,4,2019-11-02,80.2,1,Month-to-Month,Two or More Lines,Fiber Optic,15.0,1,1
247,5683,8008-HAWED,Male,0,No,No,0,1,0,Electronic check,50.75,712.75,Yes,14.0,False,True,False,True,False,4,2019-12-02,50.75,1,Month-to-Month,No Phone Service,DSL,14.0,1,1
248,2473,3538-WZPHD,Male,0,No,No,0,1,0,Electronic check,29.6,79.45,Yes,2.7,False,True,False,True,False,4,2020-12-02,29.6,1,Month-to-Month,No Phone Service,DSL,3.0,1,1
249,5678,8000-REIQB,Female,1,No,No,1,2,0,Electronic check,69.95,69.95,Yes,1.0,True,True,True,True,True,4,2021-01-02,69.95,1,Month-to-Month,One Line,Fiber Optic,1.0,1,1
250,2481,3550-SAHFP,Female,0,No,No,2,2,0,Electronic check,83.35,2757.85,Yes,33.1,True,True,True,True,True,4,2018-05-02,83.35,1,Month-to-Month,Two or More Lines,Fiber Optic,33.0,1,1
251,2483,3551-HUAZH,Male,1,No,No,2,2,0,Electronic check,74.4,74.4,Yes,1.0,False,True,True,True,True,4,2021-01-02,74.4,1,Month-to-Month,Two or More Lines,Fiber Optic,1.0,1,1
252,5693,8020-BWHYL,Female,1,No,No,1,2,0,Credit card (automatic),75.3,1147.45,Yes,15.2,True,True,True,True,True,4,2019-11-02,75.3,1,Month-to-Month,One Line,Fiber Optic,15.0,1,1
253,5666,7989-CHGTL,Male,0,No,No,1,0,0,Mailed check,19.6,19.6,Yes,1.0,False,True,True,False,False,4,2021-01-02,19.6,1,Month-to-Month,One Line,No Internet Service,1.0,1,1
254,5721,8058-INTPH,Female,0,No,No,1,2,0,Electronic check,79.65,79.65,Yes,1.0,True,True,True,True,True,4,2021-01-02,79.65,1,Month-to-Month,One Line,Fiber Optic,1.0,1,1
255,5718,8051-HJRLT,Female,1,No,No,1,2,0,Electronic check,70.55,70.55,Yes,1.0,True,True,True,True,True,4,2021-01-02,70.55,1,Month-to-Month,One Line,Fiber Optic,1.0,1,1
256,5708,8042-JVNFH,Male,0,No,No,1,2,0,Mailed check,71.35,71.35,Yes,1.0,False,True,True,True,True,4,2021-01-02,71.35,1,Month-to-Month,One Line,Fiber Optic,1.0,1,1
257,2436,3488-PGMQJ,Male,1,No,No,1,2,0,Electronic check,74.5,606.55,Yes,8.1,False,True,True,True,True,4,2020-06-02,74.5,1,Month-to-Month,One Line,Fiber Optic,8.0,1,1
258,2439,3494-JCHRQ,Male,0,No,No,1,2,0,Electronic check,70.05,70.05,Yes,1.0,False,True,True,True,True,4,2021-01-02,70.05,1,Month-to-Month,One Line,Fiber Optic,1.0,1,1
259,2443,3500-RMZLT,Female,1,No,No,1,2,0,Mailed check,96.3,1426.75,Yes,14.8,True,True,True,True,True,4,2019-12-02,96.3,1,Month-to-Month,One Line,Fiber Optic,15.0,1,1
